row_id,group_id,recommended_split,current_text,context_text,discourse_role,source,review_status
disc_h_016_17,discourse_hard_016_planning,train,Should we hold the check-in on Friday at noon?,"[PREVIOUS]
We are exploring options.
[CURRENT]
Should we hold the check-in on Friday at noon?
[NEXT]
No decision was made.",unassigned_proposal,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_18,discourse_hard_016_planning,train,Could the proposed time may conflict with the client workshop?,"[PREVIOUS]
A concern was raised.
[CURRENT]
Could the proposed time may conflict with the client workshop?
[NEXT]
The team did not confirm that exposure.",unassigned_proposal,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_19,discourse_hard_016_planning,train,I might reschedule the programme check-in if I have time.,"[PREVIOUS]
Capacity is uncertain.
[CURRENT]
I might reschedule the programme check-in if I have time.
[NEXT]
Treat that as an idea, not an action.",hypothetical,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_20,discourse_hard_016_planning,train,Can everyone see the small control in the corner?,"[PREVIOUS]
The screen is shared.
[CURRENT]
Can everyone see the small control in the corner?
[NEXT]
There it is.",administrative,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_21,discourse_hard_016_planning,train,Good.,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Good.
[NEXT]
Let's continue.",administrative,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_22,discourse_hard_016_planning,train,Mm-hmm.,"[PREVIOUS]
The speaker finished.
[CURRENT]
Mm-hmm.
[NEXT]
Next point.",acceptance,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_23,discourse_hard_016_planning,train,Before today.,"[PREVIOUS]
David accepted the task.
[CURRENT]
Before today.
[NEXT]
That timing works.",temporal_attachment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_24,discourse_hard_016_planning,train,And I'll still send you a reminder at five minutes.,"[PREVIOUS]
David is already responsible for reschedule the programme check-in and for cueing the lead.
[CURRENT]
And I'll still send you a reminder at five minutes.
[NEXT]
That reminder is part of the same responsibility.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_25,discourse_hard_016_planning,train,I'll also give you a private timing cue.,"[PREVIOUS]
The main action is for David to reschedule the programme check-in.
[CURRENT]
I'll also give you a private timing cue.
[NEXT]
Keep it within the existing action rather than creating another item.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_26,discourse_hard_016_planning,train,Keep an eye on that exposure.,"[PREVIOUS]
The risk is that the proposed time may conflict with the client workshop.
[CURRENT]
Keep an eye on that exposure.
[NEXT]
Add it to the risk register.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_27,discourse_hard_016_planning,train,Risk: the proposed time may conflict with the client workshop.,"[PREVIOUS]
We reviewed current exposure.
[CURRENT]
Risk: the proposed time may conflict with the client workshop.
[NEXT]
It remains open and should be recorded.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_28,discourse_hard_016_planning,train,"The planning variation is a watch item, with nothing to do today.","[PREVIOUS]
This is not a task.
[CURRENT]
The planning variation is a watch item, with nothing to do today.
[NEXT]
Continue normal monitoring.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_29,discourse_hard_016_planning,train,"It is worth noting, but there is no separate action.","[PREVIOUS]
The exposure remains within tolerance.
[CURRENT]
It is worth noting, but there is no separate action.
[NEXT]
Monitoring continues.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_30,discourse_hard_016_planning,train,It's documented and justified.,"[PREVIOUS]
The evidence is complete.
[CURRENT]
It's documented and justified.
[NEXT]
Move to the next topic.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_31,discourse_hard_016_planning,train,That's confirmed; the paperwork is signed.,"[PREVIOUS]
The group already agreed.
[CURRENT]
That's confirmed; the paperwork is signed.
[NEXT]
Nothing remains open.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_32,discourse_hard_016_planning,train,"No, that was not assigned.","[PREVIOUS]
Someone suggested that David might reschedule the programme check-in.
[CURRENT]
No, that was not assigned.
[NEXT]
Do not record an action.",state_modifier,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_016_33,discourse_hard_016_planning,train,The planning work remains in progress.,"[PREVIOUS]
The current topic is background only.
[CURRENT]
The planning work remains in progress.
[NEXT]
No commitment was made.",context_only,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_01,discourse_hard_017_data_migration,test,Fatima: I'll verify the customer mapping file.,"[PREVIOUS]
We need an owner.
[CURRENT]
Fatima: I'll verify the customer mapping file.
[NEXT]
Can you finish by Thursday?",canonical_commitment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_02,discourse_hard_017_data_migration,test,"Yes, I'll take it.","[PREVIOUS]
Could you verify the customer mapping file?
[CURRENT]
Yes, I'll take it.
[NEXT]
By Thursday, please.",canonical_commitment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_03,discourse_hard_017_data_migration,test,Action: Fatima will verify the customer mapping file by Thursday.,"[PREVIOUS]
Fatima accepted the work.
[CURRENT]
Action: Fatima will verify the customer mapping file by Thursday.
[NEXT]
Next item.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_04,discourse_hard_017_data_migration,test,Agreed.,"[PREVIOUS]
The proposal is to run a phased migration by region.
[CURRENT]
Agreed.
[NEXT]
That settles the approach.",acceptance,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_05,discourse_hard_017_data_migration,test,Decision: we will run a phased migration by region.,"[PREVIOUS]
We need a final position.
[CURRENT]
Decision: we will run a phased migration by region.
[NEXT]
The matter is closed.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_06,discourse_hard_017_data_migration,test,Decision: no additional data migration testing is required.,"[PREVIOUS]
Should we commission another review cycle?
[CURRENT]
Decision: no additional data migration testing is required.
[NEXT]
The existing evidence is sufficient.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_07,discourse_hard_017_data_migration,test,We will not carry out another round of testing.,"[PREVIOUS]
A further verification round was proposed.
[CURRENT]
We will not carry out another round of testing.
[NEXT]
The group agreed that it would add no value.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_08,discourse_hard_017_data_migration,test,No further testing is required.,"[PREVIOUS]
The team asked whether more checking was needed.
[CURRENT]
No further testing is required.
[NEXT]
That is the settled decision.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_09,discourse_hard_017_data_migration,test,The group formally approved the decision to run a phased migration by region.,"[PREVIOUS]
We discussed whether to run a phased migration by region.
[CURRENT]
The group formally approved the decision to run a phased migration by region.
[NEXT]
Record that in the minutes.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_10,discourse_hard_017_data_migration,test,"To recap, we agreed to run a phased migration by region, noted that duplicate customer identifiers could corrupt the import, and assigned Fatima to verify the customer mapping file.","[PREVIOUS]
Several items were resolved.
[CURRENT]
To recap, we agreed to run a phased migration by region, noted that duplicate customer identifiers could corrupt the import, and assigned Fatima to verify the customer mapping file.
[NEXT]
There is nothing else to add.",multi_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_11,discourse_hard_017_data_migration,test,"We approved the data migration approach, accepted the delivery exposure, and confirmed the supplier choice.","[PREVIOUS]
Let's summarise everything.
[CURRENT]
We approved the data migration approach, accepted the delivery exposure, and confirmed the supplier choice.
[NEXT]
No new decision is being made in this recap.",multi_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_12,discourse_hard_017_data_migration,test,"Yes, that's the decision.","[PREVIOUS]
The decision was to run a phased migration by region.
[CURRENT]
Yes, that's the decision.
[NEXT]
Next topic.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_13,discourse_hard_017_data_migration,test,We approved the choice to run a phased migration by region last month.,"[PREVIOUS]
This was resolved before today's meeting.
[CURRENT]
We approved the choice to run a phased migration by region last month.
[NEXT]
The paperwork is already complete.",completed_history,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_14,discourse_hard_017_data_migration,test,The work to verify the customer mapping file was completed yesterday.,"[PREVIOUS]
Here is the latest status.
[CURRENT]
The work to verify the customer mapping file was completed yesterday.
[NEXT]
No outstanding task remains.",completed_history,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_15,discourse_hard_017_data_migration,test,That assignment has been withdrawn.,"[PREVIOUS]
Fatima was going to verify the customer mapping file.
[CURRENT]
That assignment has been withdrawn.
[NEXT]
Do not keep it as an open action.",state_modifier,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_16,discourse_hard_017_data_migration,test,"Actually, Lee will verify the customer mapping file instead.","[PREVIOUS]
Fatima owns the task.
[CURRENT]
Actually, Lee will verify the customer mapping file instead.
[NEXT]
Use Lee as the new owner.",state_modifier,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_17,discourse_hard_017_data_migration,test,Should we run a phased migration by region?,"[PREVIOUS]
We are exploring options.
[CURRENT]
Should we run a phased migration by region?
[NEXT]
No decision was made.",unassigned_proposal,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_18,discourse_hard_017_data_migration,test,Could duplicate customer identifiers could corrupt the import?,"[PREVIOUS]
A concern was raised.
[CURRENT]
Could duplicate customer identifiers could corrupt the import?
[NEXT]
The team did not confirm that exposure.",unassigned_proposal,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_19,discourse_hard_017_data_migration,test,I might verify the customer mapping file if I have time.,"[PREVIOUS]
Capacity is uncertain.
[CURRENT]
I might verify the customer mapping file if I have time.
[NEXT]
Treat that as an idea, not an action.",hypothetical,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_20,discourse_hard_017_data_migration,test,Can everyone see the small control in the corner?,"[PREVIOUS]
The screen is shared.
[CURRENT]
Can everyone see the small control in the corner?
[NEXT]
There it is.",administrative,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_21,discourse_hard_017_data_migration,test,Good.,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Good.
[NEXT]
Let's continue.",administrative,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_22,discourse_hard_017_data_migration,test,Mm-hmm.,"[PREVIOUS]
The speaker finished.
[CURRENT]
Mm-hmm.
[NEXT]
Next point.",acceptance,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_23,discourse_hard_017_data_migration,test,Before Thursday.,"[PREVIOUS]
Fatima accepted the task.
[CURRENT]
Before Thursday.
[NEXT]
That timing works.",temporal_attachment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_24,discourse_hard_017_data_migration,test,And I'll still send you a reminder at five minutes.,"[PREVIOUS]
Fatima is already responsible for verify the customer mapping file and for cueing the lead.
[CURRENT]
And I'll still send you a reminder at five minutes.
[NEXT]
That reminder is part of the same responsibility.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_25,discourse_hard_017_data_migration,test,I'll also give you a private timing cue.,"[PREVIOUS]
The main action is for Fatima to verify the customer mapping file.
[CURRENT]
I'll also give you a private timing cue.
[NEXT]
Keep it within the existing action rather than creating another item.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_26,discourse_hard_017_data_migration,test,Keep an eye on that exposure.,"[PREVIOUS]
The risk is that duplicate customer identifiers could corrupt the import.
[CURRENT]
Keep an eye on that exposure.
[NEXT]
Add it to the risk register.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_27,discourse_hard_017_data_migration,test,Risk: duplicate customer identifiers could corrupt the import.,"[PREVIOUS]
We reviewed current exposure.
[CURRENT]
Risk: duplicate customer identifiers could corrupt the import.
[NEXT]
It remains open and should be recorded.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_28,discourse_hard_017_data_migration,test,"The data migration variation is a watch item, with nothing to do today.","[PREVIOUS]
This is not a task.
[CURRENT]
The data migration variation is a watch item, with nothing to do today.
[NEXT]
Continue normal monitoring.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_29,discourse_hard_017_data_migration,test,"It is worth noting, but there is no separate action.","[PREVIOUS]
The exposure remains within tolerance.
[CURRENT]
It is worth noting, but there is no separate action.
[NEXT]
Monitoring continues.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_30,discourse_hard_017_data_migration,test,It's documented and justified.,"[PREVIOUS]
The evidence is complete.
[CURRENT]
It's documented and justified.
[NEXT]
Move to the next topic.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_31,discourse_hard_017_data_migration,test,That's confirmed; the paperwork is signed.,"[PREVIOUS]
The group already agreed.
[CURRENT]
That's confirmed; the paperwork is signed.
[NEXT]
Nothing remains open.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_32,discourse_hard_017_data_migration,test,"No, that was not assigned.","[PREVIOUS]
Someone suggested that Fatima might verify the customer mapping file.
[CURRENT]
No, that was not assigned.
[NEXT]
Do not record an action.",state_modifier,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_017_33,discourse_hard_017_data_migration,test,The data migration work remains in progress.,"[PREVIOUS]
The current topic is background only.
[CURRENT]
The data migration work remains in progress.
[NEXT]
No commitment was made.",context_only,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_01,discourse_hard_018_product,validation,Gabriel: I'll remove two fields from the registration form.,"[PREVIOUS]
We need an owner.
[CURRENT]
Gabriel: I'll remove two fields from the registration form.
[NEXT]
Can you finish by before release?",canonical_commitment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_02,discourse_hard_018_product,validation,"Yes, I'll take it.","[PREVIOUS]
Could you remove two fields from the registration form?
[CURRENT]
Yes, I'll take it.
[NEXT]
By before release, please.",canonical_commitment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_03,discourse_hard_018_product,validation,Action: Gabriel will remove two fields from the registration form by before release.,"[PREVIOUS]
Gabriel accepted the work.
[CURRENT]
Action: Gabriel will remove two fields from the registration form by before release.
[NEXT]
Next item.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_04,discourse_hard_018_product,validation,Agreed.,"[PREVIOUS]
The proposal is to use the shorter registration journey.
[CURRENT]
Agreed.
[NEXT]
That settles the approach.",acceptance,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_05,discourse_hard_018_product,validation,Decision: we will use the shorter registration journey.,"[PREVIOUS]
We need a final position.
[CURRENT]
Decision: we will use the shorter registration journey.
[NEXT]
The matter is closed.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_06,discourse_hard_018_product,validation,Decision: no additional product testing is required.,"[PREVIOUS]
Should we commission another review cycle?
[CURRENT]
Decision: no additional product testing is required.
[NEXT]
The existing evidence is sufficient.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_07,discourse_hard_018_product,validation,We will not carry out another round of testing.,"[PREVIOUS]
A further verification round was proposed.
[CURRENT]
We will not carry out another round of testing.
[NEXT]
The group agreed that it would add no value.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_08,discourse_hard_018_product,validation,No further testing is required.,"[PREVIOUS]
The team asked whether more checking was needed.
[CURRENT]
No further testing is required.
[NEXT]
That is the settled decision.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_09,discourse_hard_018_product,validation,The group formally approved the decision to use the shorter registration journey.,"[PREVIOUS]
We discussed whether to use the shorter registration journey.
[CURRENT]
The group formally approved the decision to use the shorter registration journey.
[NEXT]
Record that in the minutes.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_10,discourse_hard_018_product,validation,"To recap, we agreed to use the shorter registration journey, noted that removing mandatory fields could weaken reporting, and assigned Gabriel to remove two fields from the registration form.","[PREVIOUS]
Several items were resolved.
[CURRENT]
To recap, we agreed to use the shorter registration journey, noted that removing mandatory fields could weaken reporting, and assigned Gabriel to remove two fields from the registration form.
[NEXT]
There is nothing else to add.",multi_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_11,discourse_hard_018_product,validation,"We approved the product approach, accepted the delivery exposure, and confirmed the supplier choice.","[PREVIOUS]
Let's summarise everything.
[CURRENT]
We approved the product approach, accepted the delivery exposure, and confirmed the supplier choice.
[NEXT]
No new decision is being made in this recap.",multi_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_12,discourse_hard_018_product,validation,"Yes, that's the decision.","[PREVIOUS]
The decision was to use the shorter registration journey.
[CURRENT]
Yes, that's the decision.
[NEXT]
Next topic.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_13,discourse_hard_018_product,validation,We approved the choice to use the shorter registration journey last month.,"[PREVIOUS]
This was resolved before today's meeting.
[CURRENT]
We approved the choice to use the shorter registration journey last month.
[NEXT]
The paperwork is already complete.",completed_history,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_14,discourse_hard_018_product,validation,The work to remove two fields from the registration form was completed yesterday.,"[PREVIOUS]
Here is the latest status.
[CURRENT]
The work to remove two fields from the registration form was completed yesterday.
[NEXT]
No outstanding task remains.",completed_history,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_15,discourse_hard_018_product,validation,That assignment has been withdrawn.,"[PREVIOUS]
Gabriel was going to remove two fields from the registration form.
[CURRENT]
That assignment has been withdrawn.
[NEXT]
Do not keep it as an open action.",state_modifier,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_16,discourse_hard_018_product,validation,"Actually, Lee will remove two fields from the registration form instead.","[PREVIOUS]
Gabriel owns the task.
[CURRENT]
Actually, Lee will remove two fields from the registration form instead.
[NEXT]
Use Lee as the new owner.",state_modifier,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_17,discourse_hard_018_product,validation,Should we use the shorter registration journey?,"[PREVIOUS]
We are exploring options.
[CURRENT]
Should we use the shorter registration journey?
[NEXT]
No decision was made.",unassigned_proposal,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_18,discourse_hard_018_product,validation,Could removing mandatory fields could weaken reporting?,"[PREVIOUS]
A concern was raised.
[CURRENT]
Could removing mandatory fields could weaken reporting?
[NEXT]
The team did not confirm that exposure.",unassigned_proposal,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_19,discourse_hard_018_product,validation,I might remove two fields from the registration form if I have time.,"[PREVIOUS]
Capacity is uncertain.
[CURRENT]
I might remove two fields from the registration form if I have time.
[NEXT]
Treat that as an idea, not an action.",hypothetical,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_20,discourse_hard_018_product,validation,Can everyone see the small control in the corner?,"[PREVIOUS]
The screen is shared.
[CURRENT]
Can everyone see the small control in the corner?
[NEXT]
There it is.",administrative,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_21,discourse_hard_018_product,validation,Good.,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Good.
[NEXT]
Let's continue.",administrative,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_22,discourse_hard_018_product,validation,Mm-hmm.,"[PREVIOUS]
The speaker finished.
[CURRENT]
Mm-hmm.
[NEXT]
Next point.",acceptance,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_23,discourse_hard_018_product,validation,Before before release.,"[PREVIOUS]
Gabriel accepted the task.
[CURRENT]
Before before release.
[NEXT]
That timing works.",temporal_attachment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_24,discourse_hard_018_product,validation,And I'll still send you a reminder at five minutes.,"[PREVIOUS]
Gabriel is already responsible for remove two fields from the registration form and for cueing the lead.
[CURRENT]
And I'll still send you a reminder at five minutes.
[NEXT]
That reminder is part of the same responsibility.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_25,discourse_hard_018_product,validation,I'll also give you a private timing cue.,"[PREVIOUS]
The main action is for Gabriel to remove two fields from the registration form.
[CURRENT]
I'll also give you a private timing cue.
[NEXT]
Keep it within the existing action rather than creating another item.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_26,discourse_hard_018_product,validation,Keep an eye on that exposure.,"[PREVIOUS]
The risk is that removing mandatory fields could weaken reporting.
[CURRENT]
Keep an eye on that exposure.
[NEXT]
Add it to the risk register.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_27,discourse_hard_018_product,validation,Risk: removing mandatory fields could weaken reporting.,"[PREVIOUS]
We reviewed current exposure.
[CURRENT]
Risk: removing mandatory fields could weaken reporting.
[NEXT]
It remains open and should be recorded.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_28,discourse_hard_018_product,validation,"The product variation is a watch item, with nothing to do today.","[PREVIOUS]
This is not a task.
[CURRENT]
The product variation is a watch item, with nothing to do today.
[NEXT]
Continue normal monitoring.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_29,discourse_hard_018_product,validation,"It is worth noting, but there is no separate action.","[PREVIOUS]
The exposure remains within tolerance.
[CURRENT]
It is worth noting, but there is no separate action.
[NEXT]
Monitoring continues.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_30,discourse_hard_018_product,validation,It's documented and justified.,"[PREVIOUS]
The evidence is complete.
[CURRENT]
It's documented and justified.
[NEXT]
Move to the next topic.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_31,discourse_hard_018_product,validation,That's confirmed; the paperwork is signed.,"[PREVIOUS]
The group already agreed.
[CURRENT]
That's confirmed; the paperwork is signed.
[NEXT]
Nothing remains open.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_32,discourse_hard_018_product,validation,"No, that was not assigned.","[PREVIOUS]
Someone suggested that Gabriel might remove two fields from the registration form.
[CURRENT]
No, that was not assigned.
[NEXT]
Do not record an action.",state_modifier,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_018_33,discourse_hard_018_product,validation,The product work remains in progress.,"[PREVIOUS]
The current topic is background only.
[CURRENT]
The product work remains in progress.
[NEXT]
No commitment was made.",context_only,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_01,discourse_hard_019_facilities,train,Anika: I'll confirm the laboratory access list.,"[PREVIOUS]
We need an owner.
[CURRENT]
Anika: I'll confirm the laboratory access list.
[NEXT]
Can you finish by Monday?",canonical_commitment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_02,discourse_hard_019_facilities,train,"Yes, I'll take it.","[PREVIOUS]
Could you confirm the laboratory access list?
[CURRENT]
Yes, I'll take it.
[NEXT]
By Monday, please.",canonical_commitment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_03,discourse_hard_019_facilities,train,Action: Anika will confirm the laboratory access list by Monday.,"[PREVIOUS]
Anika accepted the work.
[CURRENT]
Action: Anika will confirm the laboratory access list by Monday.
[NEXT]
Next item.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_04,discourse_hard_019_facilities,train,Agreed.,"[PREVIOUS]
The proposal is to limit after-hours access to trained staff.
[CURRENT]
Agreed.
[NEXT]
That settles the approach.",acceptance,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_05,discourse_hard_019_facilities,train,Decision: we will limit after-hours access to trained staff.,"[PREVIOUS]
We need a final position.
[CURRENT]
Decision: we will limit after-hours access to trained staff.
[NEXT]
The matter is closed.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_06,discourse_hard_019_facilities,train,Decision: no additional facilities testing is required.,"[PREVIOUS]
Should we commission another review cycle?
[CURRENT]
Decision: no additional facilities testing is required.
[NEXT]
The existing evidence is sufficient.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_07,discourse_hard_019_facilities,train,We will not carry out another round of testing.,"[PREVIOUS]
A further verification round was proposed.
[CURRENT]
We will not carry out another round of testing.
[NEXT]
The group agreed that it would add no value.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_08,discourse_hard_019_facilities,train,No further testing is required.,"[PREVIOUS]
The team asked whether more checking was needed.
[CURRENT]
No further testing is required.
[NEXT]
That is the settled decision.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_09,discourse_hard_019_facilities,train,The group formally approved the decision to limit after-hours access to trained staff.,"[PREVIOUS]
We discussed whether to limit after-hours access to trained staff.
[CURRENT]
The group formally approved the decision to limit after-hours access to trained staff.
[NEXT]
Record that in the minutes.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_10,discourse_hard_019_facilities,train,"To recap, we agreed to limit after-hours access to trained staff, noted that unapproved access could breach safety controls, and assigned Anika to confirm the laboratory access list.","[PREVIOUS]
Several items were resolved.
[CURRENT]
To recap, we agreed to limit after-hours access to trained staff, noted that unapproved access could breach safety controls, and assigned Anika to confirm the laboratory access list.
[NEXT]
There is nothing else to add.",multi_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_11,discourse_hard_019_facilities,train,"We approved the facilities approach, accepted the delivery exposure, and confirmed the supplier choice.","[PREVIOUS]
Let's summarise everything.
[CURRENT]
We approved the facilities approach, accepted the delivery exposure, and confirmed the supplier choice.
[NEXT]
No new decision is being made in this recap.",multi_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_019_12,discourse_hard_019_facilities,train,"Yes, that's the decision.","[PREVIOUS]
The decision was to limit after-hours access to trained staff.
[CURRENT]
Yes, that's the decision.
[NEXT]
Next topic.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
