row_id,text,current_text,context_text,speech_act,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,canonical_group_id,gold_include,previous_text,next_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,gold_section,evidence_type,action_state,signals
ctx_016_04,David will reschedule the programme check-in by today.,David will reschedule the programme check-in by today.,"[PREVIOUS]
The work is on the list.
[CURRENT]
David will reschedule the programme check-in by today.
[NEXT]
Let's move on.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_016,True,The work is on the list.,Let's move on.,active,standalone,canonical_item,deadline_current,action,action_commitment,confirmed_action,deadline_or_sequence
ctx_016_05,I completed the work to reschedule the programme check-in yesterday.,I completed the work to reschedule the programme check-in yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to reschedule the programme check-in yesterday.
[NEXT]
Nothing remains open.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Here is the status.,Nothing remains open.,completed,standalone,context_only,historical,,background_context,completed_history,
ctx_016_06,I might reschedule the programme check-in if capacity allows.,I might reschedule the programme check-in if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might reschedule the programme check-in if capacity allows.
[NEXT]
No action was agreed.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We may need help.,No action was agreed.,tentative,needs_next,context_only,other,,background_context,not_action,
ctx_016_07,"Actually, another owner will reschedule the programme check-in instead.","Actually, another owner will reschedule the programme check-in instead.","[PREVIOUS]
David will reschedule the programme check-in.
[CURRENT]
Actually, another owner will reschedule the programme check-in instead.
[NEXT]
Use the new owner.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_016,True,David will reschedule the programme check-in.,Use the new owner.,superseded,modifies_previous,canonical_item,none,action,action_commitment,not_action,
ctx_016_08,Do not proceed with that action.,Do not proceed with that action.,"[PREVIOUS]
Please reschedule the programme check-in.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Please reschedule the programme check-in.,It is no longer required.,inactive,modifies_previous,context_only,none,,background_context,not_action,
ctx_016_09,We agreed to hold the check-in on Friday at noon.,We agreed to hold the check-in on Friday at noon.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to hold the check-in on Friday at noon.
[NEXT]
That is the final position.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_016,True,We should choose an approach.,That is the final position.,none,standalone,canonical_item,none,decision,decision_agreement,not_action,decision_language
ctx_016_10,Agreed.,Agreed.,"[PREVIOUS]
The proposal is to hold the check-in on Friday at noon.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_016,True,The proposal is to hold the check-in on Friday at noon.,Let's use that approach.,none,accepts_previous,supporting_detail,none,decision,decision_agreement,not_action,decision_language
ctx_016_11,"Yes, that is the decision.","Yes, that is the decision.","[PREVIOUS]
We agreed to hold the check-in on Friday at noon.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_016,True,We agreed to hold the check-in on Friday at noon.,Next topic.,none,needs_previous,duplicate_expression,none,decision,decision_agreement,not_action,decision_language
ctx_016_12,The team identified that the proposed time may conflict with the client workshop.,The team identified that the proposed time may conflict with the client workshop.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that the proposed time may conflict with the client workshop.
[NEXT]
The exposure remains open.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_016,True,We should review delivery exposure.,The exposure remains open.,active,standalone,canonical_item,none,risk,risk_dependency,not_action,risk_language
ctx_016_13,"Yes, we should monitor that.","Yes, we should monitor that.","[PREVIOUS]
The risk is that the proposed time may conflict with the client workshop.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_016,True,The risk is that the proposed time may conflict with the client workshop.,Add it to the register.,active,accepts_previous,supporting_detail,none,risk,risk_dependency,not_action,risk_language
ctx_016_14,That exposure was closed last week.,That exposure was closed last week.,"[PREVIOUS]
We previously worried that the proposed time may conflict with the client workshop.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We previously worried that the proposed time may conflict with the client workshop.,No monitoring is required.,completed,modifies_previous,context_only,historical,,background_context,completed_history,
ctx_016_15,Can everyone see my screen?,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,The meeting is starting.,We will continue in a moment.,none,standalone,none,other,,background_context,not_action,
ctx_016_16,The planning work remains in progress.,The planning work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The planning work remains in progress.
[NEXT]
No commitment was made.",contextual_curriculum,planning,context_016_planning,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We reviewed the background.,No commitment was made.,none,standalone,supporting_detail,none,,background_context,not_action,
ctx_017_01,I'll verify the customer mapping file.,I'll verify the customer mapping file.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll verify the customer mapping file.
[NEXT]
Can it be done by Thursday?",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_017,True,We need someone to handle this.,Can it be done by Thursday?,active,needs_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_017_02,Before Thursday.,Before Thursday.,"[PREVIOUS]
I'll verify the customer mapping file.
[CURRENT]
Before Thursday.
[NEXT]
Yes, that works.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_017,True,I'll verify the customer mapping file.,"Yes, that works.",none,needs_previous,context_only,deadline_previous,action,action_commitment,not_action,deadline_or_sequence
ctx_017_03,"Yes, I'll take that.","Yes, I'll take that.","[PREVIOUS]
Could you verify the customer mapping file?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by Thursday.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_017,True,Could you verify the customer mapping file?,Please finish by Thursday.,active,accepts_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_017_04,Fatima will verify the customer mapping file by Thursday.,Fatima will verify the customer mapping file by Thursday.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Fatima will verify the customer mapping file by Thursday.
[NEXT]
Let's move on.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_017,True,The work is on the list.,Let's move on.,active,standalone,canonical_item,deadline_current,action,action_commitment,confirmed_action,deadline_or_sequence
ctx_017_05,I completed the work to verify the customer mapping file yesterday.,I completed the work to verify the customer mapping file yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to verify the customer mapping file yesterday.
[NEXT]
Nothing remains open.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Here is the status.,Nothing remains open.,completed,standalone,context_only,historical,,background_context,completed_history,
ctx_017_06,I might verify the customer mapping file if capacity allows.,I might verify the customer mapping file if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might verify the customer mapping file if capacity allows.
[NEXT]
No action was agreed.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We may need help.,No action was agreed.,tentative,needs_next,context_only,other,,background_context,not_action,
ctx_017_07,"Actually, another owner will verify the customer mapping file instead.","Actually, another owner will verify the customer mapping file instead.","[PREVIOUS]
Fatima will verify the customer mapping file.
[CURRENT]
Actually, another owner will verify the customer mapping file instead.
[NEXT]
Use the new owner.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_017,True,Fatima will verify the customer mapping file.,Use the new owner.,superseded,modifies_previous,canonical_item,none,action,action_commitment,not_action,
ctx_017_08,Do not proceed with that action.,Do not proceed with that action.,"[PREVIOUS]
Please verify the customer mapping file.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Please verify the customer mapping file.,It is no longer required.,inactive,modifies_previous,context_only,none,,background_context,not_action,
ctx_017_09,We agreed to run a phased migration by region.,We agreed to run a phased migration by region.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to run a phased migration by region.
[NEXT]
That is the final position.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_017,True,We should choose an approach.,That is the final position.,none,standalone,canonical_item,none,decision,decision_agreement,not_action,decision_language
ctx_017_10,Agreed.,Agreed.,"[PREVIOUS]
The proposal is to run a phased migration by region.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_017,True,The proposal is to run a phased migration by region.,Let's use that approach.,none,accepts_previous,supporting_detail,none,decision,decision_agreement,not_action,decision_language
ctx_017_11,"Yes, that is the decision.","Yes, that is the decision.","[PREVIOUS]
We agreed to run a phased migration by region.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_017,True,We agreed to run a phased migration by region.,Next topic.,none,needs_previous,duplicate_expression,none,decision,decision_agreement,not_action,decision_language
ctx_017_12,The team identified that duplicate customer identifiers could corrupt the import.,The team identified that duplicate customer identifiers could corrupt the import.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that duplicate customer identifiers could corrupt the import.
[NEXT]
The exposure remains open.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_017,True,We should review delivery exposure.,The exposure remains open.,active,standalone,canonical_item,none,risk,risk_dependency,not_action,risk_language
ctx_017_13,"Yes, we should monitor that.","Yes, we should monitor that.","[PREVIOUS]
The risk is that duplicate customer identifiers could corrupt the import.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_017,True,The risk is that duplicate customer identifiers could corrupt the import.,Add it to the register.,active,accepts_previous,supporting_detail,none,risk,risk_dependency,not_action,risk_language
ctx_017_14,That exposure was closed last week.,That exposure was closed last week.,"[PREVIOUS]
We previously worried that duplicate customer identifiers could corrupt the import.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We previously worried that duplicate customer identifiers could corrupt the import.,No monitoring is required.,completed,modifies_previous,context_only,historical,,background_context,completed_history,
ctx_017_15,Can everyone see my screen?,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,The meeting is starting.,We will continue in a moment.,none,standalone,none,other,,background_context,not_action,
ctx_017_16,The data migration work remains in progress.,The data migration work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The data migration work remains in progress.
[NEXT]
No commitment was made.",contextual_curriculum,data_migration,context_017_data_migration,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We reviewed the background.,No commitment was made.,none,standalone,supporting_detail,none,,background_context,not_action,
ctx_018_01,I'll remove two fields from the registration form.,I'll remove two fields from the registration form.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll remove two fields from the registration form.
[NEXT]
Can it be done by before release?",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_018,True,We need someone to handle this.,Can it be done by before release?,active,needs_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_018_02,Before before release.,Before before release.,"[PREVIOUS]
I'll remove two fields from the registration form.
[CURRENT]
Before before release.
[NEXT]
Yes, that works.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_018,True,I'll remove two fields from the registration form.,"Yes, that works.",none,needs_previous,context_only,deadline_previous,action,action_commitment,not_action,deadline_or_sequence
ctx_018_03,"Yes, I'll take that.","Yes, I'll take that.","[PREVIOUS]
Could you remove two fields from the registration form?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by before release.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_018,True,Could you remove two fields from the registration form?,Please finish by before release.,active,accepts_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_018_04,Gabriel will remove two fields from the registration form by before release.,Gabriel will remove two fields from the registration form by before release.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Gabriel will remove two fields from the registration form by before release.
[NEXT]
Let's move on.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_018,True,The work is on the list.,Let's move on.,active,standalone,canonical_item,deadline_current,action,action_commitment,confirmed_action,deadline_or_sequence
ctx_018_05,I completed the work to remove two fields from the registration form yesterday.,I completed the work to remove two fields from the registration form yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to remove two fields from the registration form yesterday.
[NEXT]
Nothing remains open.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Here is the status.,Nothing remains open.,completed,standalone,context_only,historical,,background_context,completed_history,
ctx_018_06,I might remove two fields from the registration form if capacity allows.,I might remove two fields from the registration form if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might remove two fields from the registration form if capacity allows.
[NEXT]
No action was agreed.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We may need help.,No action was agreed.,tentative,needs_next,context_only,other,,background_context,not_action,
ctx_018_07,"Actually, another owner will remove two fields from the registration form instead.","Actually, another owner will remove two fields from the registration form instead.","[PREVIOUS]
Gabriel will remove two fields from the registration form.
[CURRENT]
Actually, another owner will remove two fields from the registration form instead.
[NEXT]
Use the new owner.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_018,True,Gabriel will remove two fields from the registration form.,Use the new owner.,superseded,modifies_previous,canonical_item,none,action,action_commitment,not_action,
ctx_018_08,Do not proceed with that action.,Do not proceed with that action.,"[PREVIOUS]
Please remove two fields from the registration form.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Please remove two fields from the registration form.,It is no longer required.,inactive,modifies_previous,context_only,none,,background_context,not_action,
ctx_018_09,We agreed to use the shorter registration journey.,We agreed to use the shorter registration journey.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to use the shorter registration journey.
[NEXT]
That is the final position.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_018,True,We should choose an approach.,That is the final position.,none,standalone,canonical_item,none,decision,decision_agreement,not_action,decision_language
ctx_018_10,Agreed.,Agreed.,"[PREVIOUS]
The proposal is to use the shorter registration journey.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_018,True,The proposal is to use the shorter registration journey.,Let's use that approach.,none,accepts_previous,supporting_detail,none,decision,decision_agreement,not_action,decision_language
ctx_018_11,"Yes, that is the decision.","Yes, that is the decision.","[PREVIOUS]
We agreed to use the shorter registration journey.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_018,True,We agreed to use the shorter registration journey.,Next topic.,none,needs_previous,duplicate_expression,none,decision,decision_agreement,not_action,decision_language
ctx_018_12,The team identified that removing mandatory fields could weaken reporting.,The team identified that removing mandatory fields could weaken reporting.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that removing mandatory fields could weaken reporting.
[NEXT]
The exposure remains open.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_018,True,We should review delivery exposure.,The exposure remains open.,active,standalone,canonical_item,none,risk,risk_dependency,not_action,risk_language
ctx_018_13,"Yes, we should monitor that.","Yes, we should monitor that.","[PREVIOUS]
The risk is that removing mandatory fields could weaken reporting.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_018,True,The risk is that removing mandatory fields could weaken reporting.,Add it to the register.,active,accepts_previous,supporting_detail,none,risk,risk_dependency,not_action,risk_language
ctx_018_14,That exposure was closed last week.,That exposure was closed last week.,"[PREVIOUS]
We previously worried that removing mandatory fields could weaken reporting.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We previously worried that removing mandatory fields could weaken reporting.,No monitoring is required.,completed,modifies_previous,context_only,historical,,background_context,completed_history,
ctx_018_15,Can everyone see my screen?,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,The meeting is starting.,We will continue in a moment.,none,standalone,none,other,,background_context,not_action,
ctx_018_16,The product work remains in progress.,The product work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The product work remains in progress.
[NEXT]
No commitment was made.",contextual_curriculum,product,context_018_product,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We reviewed the background.,No commitment was made.,none,standalone,supporting_detail,none,,background_context,not_action,
ctx_019_01,I'll confirm the laboratory access list.,I'll confirm the laboratory access list.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll confirm the laboratory access list.
[NEXT]
Can it be done by Monday?",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_019,True,We need someone to handle this.,Can it be done by Monday?,active,needs_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_019_02,Before Monday.,Before Monday.,"[PREVIOUS]
I'll confirm the laboratory access list.
[CURRENT]
Before Monday.
[NEXT]
Yes, that works.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_019,True,I'll confirm the laboratory access list.,"Yes, that works.",none,needs_previous,context_only,deadline_previous,action,action_commitment,not_action,deadline_or_sequence
ctx_019_03,"Yes, I'll take that.","Yes, I'll take that.","[PREVIOUS]
Could you confirm the laboratory access list?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by Monday.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_019,True,Could you confirm the laboratory access list?,Please finish by Monday.,active,accepts_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_019_04,Anika will confirm the laboratory access list by Monday.,Anika will confirm the laboratory access list by Monday.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Anika will confirm the laboratory access list by Monday.
[NEXT]
Let's move on.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_019,True,The work is on the list.,Let's move on.,active,standalone,canonical_item,deadline_current,action,action_commitment,confirmed_action,deadline_or_sequence
ctx_019_05,I completed the work to confirm the laboratory access list yesterday.,I completed the work to confirm the laboratory access list yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to confirm the laboratory access list yesterday.
[NEXT]
Nothing remains open.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Here is the status.,Nothing remains open.,completed,standalone,context_only,historical,,background_context,completed_history,
ctx_019_06,I might confirm the laboratory access list if capacity allows.,I might confirm the laboratory access list if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might confirm the laboratory access list if capacity allows.
[NEXT]
No action was agreed.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We may need help.,No action was agreed.,tentative,needs_next,context_only,other,,background_context,not_action,
ctx_019_07,"Actually, another owner will confirm the laboratory access list instead.","Actually, another owner will confirm the laboratory access list instead.","[PREVIOUS]
Anika will confirm the laboratory access list.
[CURRENT]
Actually, another owner will confirm the laboratory access list instead.
[NEXT]
Use the new owner.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_019,True,Anika will confirm the laboratory access list.,Use the new owner.,superseded,modifies_previous,canonical_item,none,action,action_commitment,not_action,
ctx_019_08,Do not proceed with that action.,Do not proceed with that action.,"[PREVIOUS]
Please confirm the laboratory access list.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Please confirm the laboratory access list.,It is no longer required.,inactive,modifies_previous,context_only,none,,background_context,not_action,
ctx_019_09,We agreed to limit after-hours access to trained staff.,We agreed to limit after-hours access to trained staff.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to limit after-hours access to trained staff.
[NEXT]
That is the final position.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_019,True,We should choose an approach.,That is the final position.,none,standalone,canonical_item,none,decision,decision_agreement,not_action,decision_language
ctx_019_10,Agreed.,Agreed.,"[PREVIOUS]
The proposal is to limit after-hours access to trained staff.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_019,True,The proposal is to limit after-hours access to trained staff.,Let's use that approach.,none,accepts_previous,supporting_detail,none,decision,decision_agreement,not_action,decision_language
ctx_019_11,"Yes, that is the decision.","Yes, that is the decision.","[PREVIOUS]
We agreed to limit after-hours access to trained staff.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_019,True,We agreed to limit after-hours access to trained staff.,Next topic.,none,needs_previous,duplicate_expression,none,decision,decision_agreement,not_action,decision_language
ctx_019_12,The team identified that unapproved access could breach safety controls.,The team identified that unapproved access could breach safety controls.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that unapproved access could breach safety controls.
[NEXT]
The exposure remains open.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_019,True,We should review delivery exposure.,The exposure remains open.,active,standalone,canonical_item,none,risk,risk_dependency,not_action,risk_language
ctx_019_13,"Yes, we should monitor that.","Yes, we should monitor that.","[PREVIOUS]
The risk is that unapproved access could breach safety controls.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_019,True,The risk is that unapproved access could breach safety controls.,Add it to the register.,active,accepts_previous,supporting_detail,none,risk,risk_dependency,not_action,risk_language
ctx_019_14,That exposure was closed last week.,That exposure was closed last week.,"[PREVIOUS]
We previously worried that unapproved access could breach safety controls.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We previously worried that unapproved access could breach safety controls.,No monitoring is required.,completed,modifies_previous,context_only,historical,,background_context,completed_history,
ctx_019_15,Can everyone see my screen?,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,The meeting is starting.,We will continue in a moment.,none,standalone,none,other,,background_context,not_action,
ctx_019_16,The facilities work remains in progress.,The facilities work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The facilities work remains in progress.
[NEXT]
No commitment was made.",contextual_curriculum,facilities,context_019_facilities,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We reviewed the background.,No commitment was made.,none,standalone,supporting_detail,none,,background_context,not_action,
