row_id,text,speech_act,evidence_type,action_state,signals,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,previous_text,current_text,next_text,context_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,canonical_group_id,gold_include,gold_section
ctx_006_12,The team identified that missing insurance evidence could postpone onboarding.,contextual_curriculum,risk_dependency,not_action,risk_language,supplier,context_006_supplier,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We should review delivery exposure.,The team identified that missing insurance evidence could postpone onboarding.,The exposure remains open.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that missing insurance evidence could postpone onboarding.
[NEXT]
The exposure remains open.",active,standalone,canonical_item,none,RISK_006,True,risk
ctx_006_13,"Yes, we should monitor that.",contextual_curriculum,risk_dependency,not_action,risk_language,supplier,context_006_supplier,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The risk is that missing insurance evidence could postpone onboarding.,"Yes, we should monitor that.",Add it to the register.,"[PREVIOUS]
The risk is that missing insurance evidence could postpone onboarding.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",active,accepts_previous,supporting_detail,none,RISK_006,True,risk
ctx_006_14,That exposure was closed last week.,contextual_curriculum,background_context,completed_history,,supplier,context_006_supplier,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We previously worried that missing insurance evidence could postpone onboarding.,That exposure was closed last week.,No monitoring is required.,"[PREVIOUS]
We previously worried that missing insurance evidence could postpone onboarding.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",completed,modifies_previous,context_only,historical,,False,
ctx_006_15,Can everyone see my screen?,contextual_curriculum,background_context,not_action,,supplier,context_006_supplier,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The meeting is starting.,Can everyone see my screen?,We will continue in a moment.,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",none,standalone,none,other,,False,
ctx_006_16,The supplier work remains in progress.,contextual_curriculum,background_context,not_action,,supplier,context_006_supplier,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We reviewed the background.,The supplier work remains in progress.,No commitment was made.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The supplier work remains in progress.
[NEXT]
No commitment was made.",none,standalone,supporting_detail,none,,False,
ctx_007_01,I'll shorten the product demonstration.,contextual_curriculum,action_commitment,confirmed_action,,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We need someone to handle this.,I'll shorten the product demonstration.,Can it be done by Wednesday?,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll shorten the product demonstration.
[NEXT]
Can it be done by Wednesday?",active,needs_previous,canonical_item,none,ACTION_007,True,action
ctx_007_02,Before Wednesday.,contextual_curriculum,action_commitment,not_action,deadline_or_sequence,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,I'll shorten the product demonstration.,Before Wednesday.,"Yes, that works.","[PREVIOUS]
I'll shorten the product demonstration.
[CURRENT]
Before Wednesday.
[NEXT]
Yes, that works.",none,needs_previous,context_only,deadline_previous,ACTION_007,True,action
ctx_007_03,"Yes, I'll take that.",contextual_curriculum,action_commitment,confirmed_action,,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Could you shorten the product demonstration?,"Yes, I'll take that.",Please finish by Wednesday.,"[PREVIOUS]
Could you shorten the product demonstration?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by Wednesday.",active,accepts_previous,canonical_item,none,ACTION_007,True,action
ctx_007_04,Chloe will shorten the product demonstration by Wednesday.,contextual_curriculum,action_commitment,confirmed_action,deadline_or_sequence,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The work is on the list.,Chloe will shorten the product demonstration by Wednesday.,Let's move on.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Chloe will shorten the product demonstration by Wednesday.
[NEXT]
Let's move on.",active,standalone,canonical_item,deadline_current,ACTION_007,True,action
ctx_007_05,I completed the work to shorten the product demonstration yesterday.,contextual_curriculum,background_context,completed_history,,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Here is the status.,I completed the work to shorten the product demonstration yesterday.,Nothing remains open.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to shorten the product demonstration yesterday.
[NEXT]
Nothing remains open.",completed,standalone,context_only,historical,,False,
ctx_007_06,I might shorten the product demonstration if capacity allows.,contextual_curriculum,background_context,not_action,,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We may need help.,I might shorten the product demonstration if capacity allows.,No action was agreed.,"[PREVIOUS]
We may need help.
[CURRENT]
I might shorten the product demonstration if capacity allows.
[NEXT]
No action was agreed.",tentative,needs_next,context_only,other,,False,
ctx_007_07,"Actually, another owner will shorten the product demonstration instead.",contextual_curriculum,action_commitment,not_action,,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Chloe will shorten the product demonstration.,"Actually, another owner will shorten the product demonstration instead.",Use the new owner.,"[PREVIOUS]
Chloe will shorten the product demonstration.
[CURRENT]
Actually, another owner will shorten the product demonstration instead.
[NEXT]
Use the new owner.",superseded,modifies_previous,canonical_item,none,ACTION_007,True,action
ctx_007_08,Do not proceed with that action.,contextual_curriculum,background_context,not_action,,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Please shorten the product demonstration.,Do not proceed with that action.,It is no longer required.,"[PREVIOUS]
Please shorten the product demonstration.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",inactive,modifies_previous,context_only,none,,False,
ctx_007_09,We agreed to reserve the final fifteen minutes for questions.,contextual_curriculum,decision_agreement,not_action,decision_language,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We should choose an approach.,We agreed to reserve the final fifteen minutes for questions.,That is the final position.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to reserve the final fifteen minutes for questions.
[NEXT]
That is the final position.",none,standalone,canonical_item,none,DECISION_007,True,decision
ctx_007_10,Agreed.,contextual_curriculum,decision_agreement,not_action,decision_language,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The proposal is to reserve the final fifteen minutes for questions.,Agreed.,Let's use that approach.,"[PREVIOUS]
The proposal is to reserve the final fifteen minutes for questions.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",none,accepts_previous,supporting_detail,none,DECISION_007,True,decision
ctx_007_11,"Yes, that is the decision.",contextual_curriculum,decision_agreement,not_action,decision_language,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We agreed to reserve the final fifteen minutes for questions.,"Yes, that is the decision.",Next topic.,"[PREVIOUS]
We agreed to reserve the final fifteen minutes for questions.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",none,needs_previous,duplicate_expression,none,DECISION_007,True,decision
ctx_007_12,The team identified that a long demonstration could crowd out questions.,contextual_curriculum,risk_dependency,not_action,risk_language,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We should review delivery exposure.,The team identified that a long demonstration could crowd out questions.,The exposure remains open.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that a long demonstration could crowd out questions.
[NEXT]
The exposure remains open.",active,standalone,canonical_item,none,RISK_007,True,risk
ctx_007_13,"Yes, we should monitor that.",contextual_curriculum,risk_dependency,not_action,risk_language,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The risk is that a long demonstration could crowd out questions.,"Yes, we should monitor that.",Add it to the register.,"[PREVIOUS]
The risk is that a long demonstration could crowd out questions.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",active,accepts_previous,supporting_detail,none,RISK_007,True,risk
ctx_007_14,That exposure was closed last week.,contextual_curriculum,background_context,completed_history,,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We previously worried that a long demonstration could crowd out questions.,That exposure was closed last week.,No monitoring is required.,"[PREVIOUS]
We previously worried that a long demonstration could crowd out questions.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",completed,modifies_previous,context_only,historical,,False,
ctx_007_15,Can everyone see my screen?,contextual_curriculum,background_context,not_action,,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The meeting is starting.,Can everyone see my screen?,We will continue in a moment.,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",none,standalone,none,other,,False,
ctx_007_16,The webinar work remains in progress.,contextual_curriculum,background_context,not_action,,webinar,context_007_webinar,test,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We reviewed the background.,The webinar work remains in progress.,No commitment was made.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The webinar work remains in progress.
[NEXT]
No commitment was made.",none,standalone,supporting_detail,none,,False,
ctx_008_01,I'll disable the legacy file-transfer account.,contextual_curriculum,action_commitment,confirmed_action,,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We need someone to handle this.,I'll disable the legacy file-transfer account.,Can it be done by end of day?,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll disable the legacy file-transfer account.
[NEXT]
Can it be done by end of day?",active,needs_previous,canonical_item,none,ACTION_008,True,action
ctx_008_02,Before end of day.,contextual_curriculum,action_commitment,not_action,deadline_or_sequence,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,I'll disable the legacy file-transfer account.,Before end of day.,"Yes, that works.","[PREVIOUS]
I'll disable the legacy file-transfer account.
[CURRENT]
Before end of day.
[NEXT]
Yes, that works.",none,needs_previous,context_only,deadline_previous,ACTION_008,True,action
ctx_008_03,"Yes, I'll take that.",contextual_curriculum,action_commitment,confirmed_action,,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Could you disable the legacy file-transfer account?,"Yes, I'll take that.",Please finish by end of day.,"[PREVIOUS]
Could you disable the legacy file-transfer account?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by end of day.",active,accepts_previous,canonical_item,none,ACTION_008,True,action
ctx_008_04,Jonah will disable the legacy file-transfer account by end of day.,contextual_curriculum,action_commitment,confirmed_action,deadline_or_sequence,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The work is on the list.,Jonah will disable the legacy file-transfer account by end of day.,Let's move on.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Jonah will disable the legacy file-transfer account by end of day.
[NEXT]
Let's move on.",active,standalone,canonical_item,deadline_current,ACTION_008,True,action
ctx_008_05,I completed the work to disable the legacy file-transfer account yesterday.,contextual_curriculum,background_context,completed_history,,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Here is the status.,I completed the work to disable the legacy file-transfer account yesterday.,Nothing remains open.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to disable the legacy file-transfer account yesterday.
[NEXT]
Nothing remains open.",completed,standalone,context_only,historical,,False,
ctx_008_06,I might disable the legacy file-transfer account if capacity allows.,contextual_curriculum,background_context,not_action,,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We may need help.,I might disable the legacy file-transfer account if capacity allows.,No action was agreed.,"[PREVIOUS]
We may need help.
[CURRENT]
I might disable the legacy file-transfer account if capacity allows.
[NEXT]
No action was agreed.",tentative,needs_next,context_only,other,,False,
ctx_008_07,"Actually, another owner will disable the legacy file-transfer account instead.",contextual_curriculum,action_commitment,not_action,,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Jonah will disable the legacy file-transfer account.,"Actually, another owner will disable the legacy file-transfer account instead.",Use the new owner.,"[PREVIOUS]
Jonah will disable the legacy file-transfer account.
[CURRENT]
Actually, another owner will disable the legacy file-transfer account instead.
[NEXT]
Use the new owner.",superseded,modifies_previous,canonical_item,none,ACTION_008,True,action
ctx_008_08,Do not proceed with that action.,contextual_curriculum,background_context,not_action,,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Please disable the legacy file-transfer account.,Do not proceed with that action.,It is no longer required.,"[PREVIOUS]
Please disable the legacy file-transfer account.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",inactive,modifies_previous,context_only,none,,False,
ctx_008_09,We agreed to require multifactor authentication for external access.,contextual_curriculum,decision_agreement,not_action,decision_language,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We should choose an approach.,We agreed to require multifactor authentication for external access.,That is the final position.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to require multifactor authentication for external access.
[NEXT]
That is the final position.",none,standalone,canonical_item,none,DECISION_008,True,decision
ctx_008_10,Agreed.,contextual_curriculum,decision_agreement,not_action,decision_language,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The proposal is to require multifactor authentication for external access.,Agreed.,Let's use that approach.,"[PREVIOUS]
The proposal is to require multifactor authentication for external access.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",none,accepts_previous,supporting_detail,none,DECISION_008,True,decision
ctx_008_11,"Yes, that is the decision.",contextual_curriculum,decision_agreement,not_action,decision_language,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We agreed to require multifactor authentication for external access.,"Yes, that is the decision.",Next topic.,"[PREVIOUS]
We agreed to require multifactor authentication for external access.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",none,needs_previous,duplicate_expression,none,DECISION_008,True,decision
ctx_008_12,The team identified that the legacy account creates an unauthorised-access risk.,contextual_curriculum,risk_dependency,not_action,risk_language,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We should review delivery exposure.,The team identified that the legacy account creates an unauthorised-access risk.,The exposure remains open.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that the legacy account creates an unauthorised-access risk.
[NEXT]
The exposure remains open.",active,standalone,canonical_item,none,RISK_008,True,risk
ctx_008_13,"Yes, we should monitor that.",contextual_curriculum,risk_dependency,not_action,risk_language,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The risk is that the legacy account creates an unauthorised-access risk.,"Yes, we should monitor that.",Add it to the register.,"[PREVIOUS]
The risk is that the legacy account creates an unauthorised-access risk.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",active,accepts_previous,supporting_detail,none,RISK_008,True,risk
ctx_008_14,That exposure was closed last week.,contextual_curriculum,background_context,completed_history,,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We previously worried that the legacy account creates an unauthorised-access risk.,That exposure was closed last week.,No monitoring is required.,"[PREVIOUS]
We previously worried that the legacy account creates an unauthorised-access risk.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",completed,modifies_previous,context_only,historical,,False,
ctx_008_15,Can everyone see my screen?,contextual_curriculum,background_context,not_action,,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The meeting is starting.,Can everyone see my screen?,We will continue in a moment.,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",none,standalone,none,other,,False,
ctx_008_16,The security work remains in progress.,contextual_curriculum,background_context,not_action,,security,context_008_security,validation,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We reviewed the background.,The security work remains in progress.,No commitment was made.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The security work remains in progress.
[NEXT]
No commitment was made.",none,standalone,supporting_detail,none,,False,
ctx_009_01,I'll redline the termination wording.,contextual_curriculum,action_commitment,confirmed_action,,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We need someone to handle this.,I'll redline the termination wording.,Can it be done by Monday?,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll redline the termination wording.
[NEXT]
Can it be done by Monday?",active,needs_previous,canonical_item,none,ACTION_009,True,action
ctx_009_02,Before Monday.,contextual_curriculum,action_commitment,not_action,deadline_or_sequence,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,I'll redline the termination wording.,Before Monday.,"Yes, that works.","[PREVIOUS]
I'll redline the termination wording.
[CURRENT]
Before Monday.
[NEXT]
Yes, that works.",none,needs_previous,context_only,deadline_previous,ACTION_009,True,action
ctx_009_03,"Yes, I'll take that.",contextual_curriculum,action_commitment,confirmed_action,,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Could you redline the termination wording?,"Yes, I'll take that.",Please finish by Monday.,"[PREVIOUS]
Could you redline the termination wording?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by Monday.",active,accepts_previous,canonical_item,none,ACTION_009,True,action
ctx_009_04,Amara will redline the termination wording by Monday.,contextual_curriculum,action_commitment,confirmed_action,deadline_or_sequence,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The work is on the list.,Amara will redline the termination wording by Monday.,Let's move on.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Amara will redline the termination wording by Monday.
[NEXT]
Let's move on.",active,standalone,canonical_item,deadline_current,ACTION_009,True,action
ctx_009_05,I completed the work to redline the termination wording yesterday.,contextual_curriculum,background_context,completed_history,,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Here is the status.,I completed the work to redline the termination wording yesterday.,Nothing remains open.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to redline the termination wording yesterday.
[NEXT]
Nothing remains open.",completed,standalone,context_only,historical,,False,
ctx_009_06,I might redline the termination wording if capacity allows.,contextual_curriculum,background_context,not_action,,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We may need help.,I might redline the termination wording if capacity allows.,No action was agreed.,"[PREVIOUS]
We may need help.
[CURRENT]
I might redline the termination wording if capacity allows.
[NEXT]
No action was agreed.",tentative,needs_next,context_only,other,,False,
ctx_009_07,"Actually, another owner will redline the termination wording instead.",contextual_curriculum,action_commitment,not_action,,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Amara will redline the termination wording.,"Actually, another owner will redline the termination wording instead.",Use the new owner.,"[PREVIOUS]
Amara will redline the termination wording.
[CURRENT]
Actually, another owner will redline the termination wording instead.
[NEXT]
Use the new owner.",superseded,modifies_previous,canonical_item,none,ACTION_009,True,action
ctx_009_08,Do not proceed with that action.,contextual_curriculum,background_context,not_action,,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Please redline the termination wording.,Do not proceed with that action.,It is no longer required.,"[PREVIOUS]
Please redline the termination wording.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",inactive,modifies_previous,context_only,none,,False,
ctx_009_09,We agreed to offer a twelve-month renewal.,contextual_curriculum,decision_agreement,not_action,decision_language,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We should choose an approach.,We agreed to offer a twelve-month renewal.,That is the final position.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to offer a twelve-month renewal.
[NEXT]
That is the final position.",none,standalone,canonical_item,none,DECISION_009,True,decision
ctx_009_10,Agreed.,contextual_curriculum,decision_agreement,not_action,decision_language,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The proposal is to offer a twelve-month renewal.,Agreed.,Let's use that approach.,"[PREVIOUS]
The proposal is to offer a twelve-month renewal.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",none,accepts_previous,supporting_detail,none,DECISION_009,True,decision
ctx_009_11,"Yes, that is the decision.",contextual_curriculum,decision_agreement,not_action,decision_language,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We agreed to offer a twelve-month renewal.,"Yes, that is the decision.",Next topic.,"[PREVIOUS]
We agreed to offer a twelve-month renewal.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",none,needs_previous,duplicate_expression,none,DECISION_009,True,decision
ctx_009_12,The team identified that unclear termination wording could prolong negotiation.,contextual_curriculum,risk_dependency,not_action,risk_language,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We should review delivery exposure.,The team identified that unclear termination wording could prolong negotiation.,The exposure remains open.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that unclear termination wording could prolong negotiation.
[NEXT]
The exposure remains open.",active,standalone,canonical_item,none,RISK_009,True,risk
ctx_009_13,"Yes, we should monitor that.",contextual_curriculum,risk_dependency,not_action,risk_language,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The risk is that unclear termination wording could prolong negotiation.,"Yes, we should monitor that.",Add it to the register.,"[PREVIOUS]
The risk is that unclear termination wording could prolong negotiation.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",active,accepts_previous,supporting_detail,none,RISK_009,True,risk
ctx_009_14,That exposure was closed last week.,contextual_curriculum,background_context,completed_history,,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We previously worried that unclear termination wording could prolong negotiation.,That exposure was closed last week.,No monitoring is required.,"[PREVIOUS]
We previously worried that unclear termination wording could prolong negotiation.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",completed,modifies_previous,context_only,historical,,False,
ctx_009_15,Can everyone see my screen?,contextual_curriculum,background_context,not_action,,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The meeting is starting.,Can everyone see my screen?,We will continue in a moment.,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",none,standalone,none,other,,False,
ctx_009_16,The contract work remains in progress.,contextual_curriculum,background_context,not_action,,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We reviewed the background.,The contract work remains in progress.,No commitment was made.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The contract work remains in progress.
[NEXT]
No commitment was made.",none,standalone,supporting_detail,none,,False,
ctx_010_01,I'll prepare the audit evidence index.,contextual_curriculum,action_commitment,confirmed_action,,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We need someone to handle this.,I'll prepare the audit evidence index.,Can it be done by next week?,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll prepare the audit evidence index.
[NEXT]
Can it be done by next week?",active,needs_previous,canonical_item,none,ACTION_010,True,action
ctx_010_02,Before next week.,contextual_curriculum,action_commitment,not_action,deadline_or_sequence,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,I'll prepare the audit evidence index.,Before next week.,"Yes, that works.","[PREVIOUS]
I'll prepare the audit evidence index.
[CURRENT]
Before next week.
[NEXT]
Yes, that works.",none,needs_previous,context_only,deadline_previous,ACTION_010,True,action
ctx_010_03,"Yes, I'll take that.",contextual_curriculum,action_commitment,confirmed_action,,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Could you prepare the audit evidence index?,"Yes, I'll take that.",Please finish by next week.,"[PREVIOUS]
Could you prepare the audit evidence index?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by next week.",active,accepts_previous,canonical_item,none,ACTION_010,True,action
ctx_010_04,Louis will prepare the audit evidence index by next week.,contextual_curriculum,action_commitment,confirmed_action,deadline_or_sequence,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The work is on the list.,Louis will prepare the audit evidence index by next week.,Let's move on.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Louis will prepare the audit evidence index by next week.
[NEXT]
Let's move on.",active,standalone,canonical_item,deadline_current,ACTION_010,True,action
ctx_010_05,I completed the work to prepare the audit evidence index yesterday.,contextual_curriculum,background_context,completed_history,,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Here is the status.,I completed the work to prepare the audit evidence index yesterday.,Nothing remains open.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to prepare the audit evidence index yesterday.
[NEXT]
Nothing remains open.",completed,standalone,context_only,historical,,False,
ctx_010_06,I might prepare the audit evidence index if capacity allows.,contextual_curriculum,background_context,not_action,,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We may need help.,I might prepare the audit evidence index if capacity allows.,No action was agreed.,"[PREVIOUS]
We may need help.
[CURRENT]
I might prepare the audit evidence index if capacity allows.
[NEXT]
No action was agreed.",tentative,needs_next,context_only,other,,False,
ctx_010_07,"Actually, another owner will prepare the audit evidence index instead.",contextual_curriculum,action_commitment,not_action,,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Louis will prepare the audit evidence index.,"Actually, another owner will prepare the audit evidence index instead.",Use the new owner.,"[PREVIOUS]
Louis will prepare the audit evidence index.
[CURRENT]
Actually, another owner will prepare the audit evidence index instead.
[NEXT]
Use the new owner.",superseded,modifies_previous,canonical_item,none,ACTION_010,True,action
ctx_010_08,Do not proceed with that action.,contextual_curriculum,background_context,not_action,,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Please prepare the audit evidence index.,Do not proceed with that action.,It is no longer required.,"[PREVIOUS]
Please prepare the audit evidence index.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",inactive,modifies_previous,context_only,none,,False,
